% Model:              FCC-ee, Allegro, MM, 4.5 m, 2 layers, 5 modules, stray magnetic field evaluation, 22-4-26.mph
% Version:            COMSOL 6.3.0.335
% Date:               Apr 24 2026, 15:19
% Dimension:          2
% Nodes:              6561
% Expressions:        2
% Description:        Magnetic flux density, r-component, Magnetic flux density, z-component
% Length unit:        m
% r                       z                        mf.Br (T)                mf.Bz (T)
5.6000000000000005        3.2                      0.06308588217855221      -0.04937458973862333
5.7                       3.2                      0.0600977924131882       -0.04527303747194672
5.800000000000001         3.2                      0.05708781657882443      -0.042297342397500416
5.9                       3.2                      0.054705535996189665     -0.03935982492290172
6                         3.2                      0.05214462142042525      -0.036772944730067314
6.1000000000000005        3.2                      0.04970461274304037      -0.03466949646645897
6.2                       3.2                      0.04773345705161912      -0.032644222671023654
6.300000000000001         3.2                      0.045619045041778966     -0.030713304523777817
6.4                       3.2                      0.04362139905993122      -0.029322126352544962
6.5                       3.2                      0.041685219108294314     -0.027973753663504332
6.6000000000000005        3.2                      0.03993072485725214      -0.026759201937559034
6.7                       3.2                      0.03827637702747677      -0.025317928644065513
6.800000000000001         3.2                      0.03674863269510621      -0.024398719134748593
6.9                       3.2                      0.03526517080715201      -0.023506153379325184
7                         3.2                      0.03382409354456835      -0.022639089502627996
7.1000000000000005        3.2                      0.03242361000769035      -0.02179644996048561
7.2                       3.2                      0.031148928751179        -0.02093619030276151
7.300000000000001         3.2                      0.029910517583567442     -0.020259554971580444
7.4                       3.2                      0.028705576988053528     -0.019601207081782496
7.5                       3.2                      0.02753276814175333      -0.018960415135712463
7.6000000000000005        3.2                      0.02639082268614525      -0.018336486135591672
7.7                       3.2                      0.025278538151461926     -0.01772876308352602
7.800000000000001         3.2                      0.024194773733052986     -0.017136622673820854
7.9                       3.2                      0.02313844638852717      -0.016559473160564046
8                         3.2                      0.02254692376377113      -0.016652265999766616
0                         3.3000000000000003       0.0074728770170425785    1.0859078103114075
0.1                       3.3000000000000003       0.007472877017042495     1.0847167750978528
0.2                       3.3000000000000003       0.024108861943475945     1.078243706268002
0.30000000000000004       3.3000000000000003       0.039636794606546226     1.0811326156962267
0.4                       3.3000000000000003       0.05073904974092533      1.0755063822434257
0.5                       3.3000000000000003       0.0621207015712919       1.0727719147019426
0.6000000000000001        3.3000000000000003       0.07421052517112041      1.0642379832231397
0.7000000000000001        3.3000000000000003       0.08558979695179646      1.0549444758733133
0.8                       3.3000000000000003       0.09766287011391861      1.0436087210532838
0.9                       3.3000000000000003       0.11121779623993609      1.0315368507233513
1                         3.3000000000000003       0.12496985203987365      1.0150331385473472
1.1                       3.3000000000000003       0.14035198012282368      0.9986336220403678
1.2000000000000002        3.3000000000000003       0.1564004807180073       0.9793871674930198
1.3                       3.3000000000000003       0.17362570657704798      0.9597465183632709
1.4000000000000001        3.3000000000000003       0.19095523904194192      0.9354919648691299
1.5                       3.3000000000000003       0.21155099634835275      0.9107884767597755
1.6                       3.3000000000000003       0.22953224532765867      0.8846165890328889
1.7000000000000002        3.3000000000000003       0.2512113938438346       0.8540635643997279
1.8                       3.3000000000000003       0.27348523518746404      0.823537449657705
1.9000000000000001        3.3000000000000003       0.29518847732265063      0.7879682923386386
2                         3.3000000000000003       0.3164558664293623       0.7506546403287859
2.1                       3.3000000000000003       0.33768437428851034      0.7123439396300921
2.2                       3.3000000000000003       0.36147505179884115      0.6678964063370881
2.3000000000000003        3.3000000000000003       0.38354975444556766      0.6224186513998927
2.4000000000000004        3.3000000000000003       0.4075706629125871       0.5758362354112867
2.5                       3.3000000000000003       0.4281674228197482       0.5251499751762843
2.6                       3.3000000000000003       0.44864648101784593      0.4763833747784478
2.7                       3.3000000000000003       0.46890949069563304      0.4289073816602804
2.8000000000000003        3.3000000000000003       0.4874051615734385       0.38946141701419124
2.9000000000000004        3.3000000000000003       0.5033658135940643       0.37092595066927236
3                         3.3000000000000003       0.4930551476424108       0.39998129064265686
3.1                       3.3000000000000003       0.323116869746446        0.4117538874669824
3.2                       3.3000000000000003       0.22189333544422318      0.24643670110608154
3.3000000000000003        3.3000000000000003       0.2016115762801739       0.10266295671601655
3.4000000000000004        3.3000000000000003       0.20274627097752698      -0.02601022463418401
3.5                       3.3000000000000003       0.24630239867424766      -0.24637664167469248
3.6                       3.3000000000000003       1.8589905970935026E-4    -0.26006688788714305
3.7                       3.3000000000000003       2.1947561664718875E-4    -0.2595441462089697
3.8000000000000003        3.3000000000000003       2.1214459817847932E-4    -0.25900458592632813
3.9000000000000004        3.3000000000000003       2.048715893429231E-4     -0.258508527687174
4                         3.3000000000000003       1.9707403490087927E-4    -0.25806968931047347
4.1000000000000005        3.3000000000000003       1.8879541815339305E-4    -0.25769240901599577
4.2                       3.3000000000000003       1.8017792417337897E-4    -0.25737708293939243
4.3                       3.3000000000000003       1.7131305463040855E-4    -0.25712239394277336
4.4                       3.3000000000000003       1.623705312328835E-4     -0.25692621742563715
4.5                       3.3000000000000003       1.5235734256988405E-4    -0.25678675252246175
4.6000000000000005        3.3000000000000003       -3.9257407022852886E-4   -0.2579187744440195
4.7                       3.3000000000000003       0.14199151917972222      -0.11892192218415053
4.800000000000001         3.3000000000000003       0.12773792084787897      -0.10674413707228843
4.9                       3.3000000000000003       0.11424838750972449      -0.09586908638187522
5                         3.3000000000000003       0.10293973869578801      -0.08577132696092392
5.1000000000000005        3.3000000000000003       0.09401377324191255      -0.07671611522348466
5.2                       3.3000000000000003       0.08715660648258078      -0.06897241347893893
5.300000000000001         3.3000000000000003       0.08046752569819243      -0.06224666501767051
5.4                       3.3000000000000003       0.07545994159990474      -0.056142727506576395
5.5                       3.3000000000000003       0.07100322868438787      -0.051257781044551656
5.6000000000000005        3.3000000000000003       0.06684098421081228      -0.047386287991370006
5.7                       3.3000000000000003       0.06354237782400095      -0.043264602279316194
5.800000000000001         3.3000000000000003       0.06047301258600301      -0.04032353539784648
5.9                       3.3000000000000003       0.05700295958341368      -0.037570721810743585
6                         3.3000000000000003       0.05444090193033013      -0.035160936403374254
6.1000000000000005        3.3000000000000003       0.051962846167511546     -0.03283016035362409
6.2                       3.3000000000000003       0.0493192365458911       -0.03082306428446193
6.300000000000001         3.3000000000000003       0.047231148699186994     -0.02940806170161136
6.4                       3.3000000000000003       0.04520831359769245      -0.02803727794947513
6.5                       3.3000000000000003       0.04324771957624389      -0.02670867215894305
6.6000000000000005        3.3000000000000003       0.041166461433335064     -0.02580538409681391
6.7                       3.3000000000000003       0.039448862837494256     -0.024338671366845796
6.800000000000001         3.3000000000000003       0.03802890868280356      -0.0234386781662412
6.9                       3.3000000000000003       0.03630516980867761      -0.02247912807473129
7                         3.3000000000000003       0.03463068061666969      -0.02154699370012174
7.1000000000000005        3.3000000000000003       0.033003360134295424     -0.02064111663183894
7.2                       3.3000000000000003       0.03160795989914342      -0.020317772571269585
7.300000000000001         3.3000000000000003       0.030396812179314673     -0.01944784145809466
7.4                       3.3000000000000003       0.029185300035209447     -0.01880046266983032
7.5                       3.3000000000000003       0.02800609488161395      -0.018170347315919606
7.6000000000000005        3.3000000000000003       0.026857921442586672     -0.01755681394500672
7.7                       3.3000000000000003       0.025739570690287372     -0.016959216505805706
7.800000000000001         3.3000000000000003       0.024649895598303315     -0.016376942077866247
7.9                       3.3000000000000003       0.02390968437629125      -0.01628707159266375
8                         3.3000000000000003       0.02287616161841481      -0.01591761429659388
0                         3.4000000000000004       0.006832616610490672     1.0429909127168244
0.1                       3.4000000000000004       0.01670071082442562      1.0545847445512095
0.2                       3.4000000000000004       0.02807514857366307      1.0555001148087526
0.30000000000000004       3.4000000000000004       0.03734134287619965      1.0550512004079016
0.4                       3.4000000000000004       0.04770978439605528      1.0545722887367446
0.5                       3.4000000000000004       0.0556785964253228       1.0489953235744878
0.6000000000000001        3.4000000000000004       0.06413270754864382      1.0428916090212237
0.7000000000000001        3.4000000000000004       0.07470457918905737      1.033080013646143
0.8                       3.4000000000000004       0.0855053758596154       1.0202605488319447
0.9                       3.4000000000000004       0.09700638109995133      1.006865525256947
1                         3.4000000000000004       0.10823240176853277      0.990276919468787
1.1                       3.4000000000000004       0.12134951398641897      0.9713451449308106
1.2000000000000002        3.4000000000000004       0.13656621065058736      0.9521239575024797
1.3                       3.4000000000000004       0.15122715751488713      0.9301476698523321
1.4000000000000001        3.4000000000000004       0.16701500021341267      0.9058965815950851
1.5                       3.4000000000000004       0.1834615948198639       0.879384055424863
1.6                       3.4000000000000004       0.20085944128397842      0.8523714749157801
1.7000000000000002        3.4000000000000004       0.2184292540948355       0.8199180390189892
1.8                       3.4000000000000004       0.23802174768291878      0.7880315715440211
1.9000000000000001        3.4000000000000004       0.25728312723702595      0.7532135090621993
2                         3.4000000000000004       0.2765438719845912       0.7146658912966277
2.1                       3.4000000000000004       0.2971595524052122       0.6750973449001821
2.2                       3.4000000000000004       0.3171959382748426       0.6309634075291013
2.3000000000000003        3.4000000000000004       0.3371110777722335       0.5861432134801408
2.4000000000000004        3.4000000000000004       0.35792995373027153      0.5378452517869144
2.5                       3.4000000000000004       0.37781390950607413      0.4876466876720684
2.6                       3.4000000000000004       0.399875774802665        0.4381876391130599
2.7                       3.4000000000000004       0.42389655035128043      0.38970484449549747
2.8000000000000003        3.4000000000000004       0.45414499036286377      0.34595273086616163
2.9000000000000004        3.4000000000000004       0.4992590010803194       0.31548482385221244
3                         3.4000000000000004       0.6075478366588688       0.31983092820345854
3.1                       3.4000000000000004       0.04736042807931173      0.44358560028406313
3.2                       3.4000000000000004       2.1312734040951042       0.22836734735478537
3.3000000000000003        3.4000000000000004       2.1555811056731153       0.07999194339748955
3.4000000000000004        3.4000000000000004       2.1597695007935327       -0.05058180270874363
3.5                       3.4000000000000004       2.0936694291931985       -0.2189424644175314
3.6                       3.4000000000000004       1.764130502840252        -0.23327795823888348
3.7                       3.4000000000000004       1.5583206841952415       -0.22797164359402383
3.8000000000000003        3.4000000000000004       1.3903719475011131       -0.22504101550205816
3.9000000000000004        3.4000000000000004       1.2363502347096136       -0.2243977819772643
4                         3.4000000000000004       1.094047069985269        -0.22405955270028954
4.1000000000000005        3.4000000000000004       0.9608063220094619       -0.22382575667267737
4.2                       3.4000000000000004       0.834968086647245        -0.22365190176643066
4.3                       3.4000000000000004       0.7151465619940219       -0.22352009778507878
4.4                       3.4000000000000004       0.6003218086177239       -0.22342122103015455
4.5                       3.4000000000000004       0.48956163417837373      -0.2233495052301535
4.6000000000000005        3.4000000000000004       0.38024318720795364      -0.224663909837965
4.7                       3.4000000000000004       0.1564986490354006       -0.10515956456719687
4.800000000000001         3.4000000000000004       0.13835816330050932      -0.09427397609607978
4.9                       3.4000000000000004       0.12364047814811498      -0.08545488773861763
5                         3.4000000000000004       0.11176987621443574      -0.07749298287872153
5.1000000000000005        3.4000000000000004       0.1016556399008423       -0.06999266130608897
5.2                       3.4000000000000004       0.09330951906808155      -0.06360396075022717
5.300000000000001         3.4000000000000004       0.0867397869641532       -0.05767527729658661
5.4                       3.4000000000000004       0.0802684208274897       -0.052410802963302
5.5                       3.4000000000000004       0.07568598818425265      -0.04816896999392016
5.6000000000000005        3.4000000000000004       0.07049975996163542      -0.04397690451976539
5.7                       3.4000000000000004       0.06694019507178103      -0.04106972435093086
5.800000000000001         3.4000000000000004       0.06315539653833635      -0.03784724827293097
5.9                       3.4000000000000004       0.05970958999074329      -0.03530966519397709
6                         3.4000000000000004       0.05653690715511206      -0.03331072259434565
6.1000000000000005        3.4000000000000004       0.053468246707534896     -0.031377319096341415
6.2                       3.4000000000000004       0.051506905505786425     -0.029554126906967952
6.300000000000001         3.4000000000000004       0.0490343545421169       -0.02806183799966272
6.4                       3.4000000000000004       0.04663907079606254      -0.02661618312071099
6.5                       3.4000000000000004       0.044317488088348074     -0.025215009930342244
6.6000000000000005        3.4000000000000004       0.04229219980896545      -0.024509372895404995
6.7                       3.4000000000000004       0.04049690466114596      -0.023219273430156118
6.800000000000001         3.4000000000000004       0.03871152262742511      -0.022248838848125424
6.9                       3.4000000000000004       0.03697789079757988      -0.021306532804704112
7                         3.4000000000000004       0.035293791305730494     -0.020391149791094777
7.1000000000000005        3.4000000000000004       0.03375076143856749      -0.019731438218857505
7.2                       3.4000000000000004       0.032242394019137546     -0.019278165727375302
7.300000000000001         3.4000000000000004       0.030883106775061894     -0.01863612794460886
7.4                       3.4000000000000004       0.029665023082365516     -0.01799971825787817
7.5                       3.4000000000000004       0.02847942162147457      -0.017380279496126853
7.6000000000000005        3.4000000000000004       0.02732502019902806      -0.01677714175442165
7.7                       3.4000000000000004       0.026200603229112614     -0.016189669928085498
7.800000000000001         3.4000000000000004       0.025307387568619666     -0.01591251322640411
7.9                       3.4000000000000004       0.024243089798715235     -0.015543120500843194
8                         3.4000000000000004       0.023205399473058386     -0.015182962593420984
0                         3.5                      0.006832616610490672     1.0429909127168244
0.1                       3.5                      0.018988058622424198     1.0234293993663708
0.2                       3.5                      0.029371018656916305     1.0284874925320875
0.30000000000000004       3.5                      0.03976866823289386      1.0339732776651078
0.4                       3.5                      0.045980580130438736     1.0360328226644753
0.5                       3.5                      0.04952713205591941      1.0324052343704786
0.6000000000000001        3.5                      0.05629248988038758      1.0242586741875477
0.7000000000000001        3.5                      0.06338267330053318      1.0139706989175454
0.8                       3.5                      0.07169856664413499      1.0007649319158543
0.9                       3.5                      0.08048073363230657      0.9851478897585203
1                         3.5                      0.09106964308025123      0.9681527526403937
1.1                       3.5                      0.10285973142003868      0.948746416821301
1.2000000000000002        3.5                      0.11460582039456509      0.9281140361189854
1.3                       3.5                      0.1276351538774579       0.9047892548716634
1.4000000000000001        3.5                      0.14128953193582264      0.8797244621818958
1.5                       3.5                      0.15591206851371142      0.8522210388448258
1.6                       3.5                      0.17092977316243485      0.8228845968471433
1.7000000000000002        3.5                      0.18729474422655323      0.7919230347965617
1.8                       3.5                      0.20353189027414842      0.7577519195676572
1.9000000000000001        3.5                      0.22016841526024583      0.7220547010339678
2                         3.5                      0.23741782898909847      0.6834157435916586
2.1                       3.5                      0.25511745446853207      0.6424035496665156
2.2                       3.5                      0.27261589117861945      0.5991092997957839
2.3000000000000003        3.5                      0.2904606781027937       0.5529544117607628
2.4000000000000004        3.5                      0.3086169729976425       0.5043369106726306
2.5                       3.5                      0.3269918205545828       0.45345942715029647
2.6                       3.5                      0.34796387162657333      0.4009343929002649
2.7                       3.5                      0.3729856126626023       0.34648264185168115
2.8000000000000003        3.5                      0.40686132783675993      0.2916207273282374
2.9000000000000004        3.5                      0.4578680863343867       0.2316207740569525
3                         3.5                      0.5414424148363299       0.15168021363843326
3.1                       3.5                      1.4856728988810126       0.1190739178654899
3.2                       3.5                      1.868211991938793        0.0930315495951502
3.3000000000000003        3.5                      1.996677607740454        0.023005926510403618
3.4000000000000004        3.5                      2.0049944736445724       -0.065595615227038
3.5                       3.5                      1.91996363286473         -0.13296614113206365
3.6                       3.5                      1.7506252853914284       -0.15707131904967936
3.7                       3.5                      1.5864556150854556       -0.16645337125291818
3.8000000000000003        3.5                      1.4368434263033503       -0.16912137798525959
3.9000000000000004        3.5                      1.292873112525016        -0.16965857397832296
4                         3.5                      1.1544539690551368       -0.16992142247642864
4.1000000000000005        3.5                      1.0207776121458327       -0.17008139042024617
4.2                       3.5                      0.891440617987569        -0.17018662869050502
4.3                       3.5                      0.7659671214733852       -0.17025721203233535
4.4                       3.5                      0.6440294004550654       -0.17030299765068474
4.5                       3.5                      0.5253421939099875       -0.17032935840329522
4.6000000000000005        3.5                      0.40851668982170647      -0.1718023936763128
4.7                       3.5                      0.16559388141155085      -0.08570647761475353
4.800000000000001         3.5                      0.14594220029855887      -0.0804276313123405
4.9                       3.5                      0.1308489831476732       -0.07457556728791342
5                         3.5                      0.11841141330353154      -0.06857047465575511
5.1000000000000005        3.5                      0.10803059735984763      -0.06290458474308881
5.2                       3.5                      0.09907021093744843      -0.05735069248938321
5.300000000000001         3.5                      0.0914846243772144       -0.05255175861917892
5.4                       3.5                      0.08484783496577264      -0.048358948485158516
5.5                       3.5                      0.07929750596102055      -0.04426455558878814
5.6000000000000005        3.5                      0.07413491795356135      -0.04097962934988753
5.7                       3.5                      0.06933177662522332      -0.03841949836766252
5.800000000000001         3.5                      0.06552081826031382      -0.0352165910338276
5.9                       3.5                      0.062138115987077996     -0.033095235021992346
6                         3.5                      0.058924957718175255     -0.03113319959189341
6.1000000000000005        3.5                      0.055742774164876434     -0.02942978335011502
6.2                       3.5                      0.052580957535940276     -0.02793999197777291
6.300000000000001         3.5                      0.05010311168529799      -0.026406856964656535
6.4                       3.5                      0.0476911286088812       -0.02498706116437696
6.5                       3.5                      0.04535336039635421      -0.023610951388720963
6.6000000000000005        3.5                      0.04320905411142499      -0.022959401863258296
6.7                       3.5                      0.04118970687359763      -0.022011675316247467
6.800000000000001         3.5                      0.03939413657204636      -0.021058999530009427
6.9                       3.5                      0.03765061178648206      -0.020133937534676724
7                         3.5                      0.035956901994791145     -0.01923530588206789
7.1000000000000005        3.5                      0.03439413125039271      -0.01867718902504906
7.2                       3.5                      0.03287682813913185      -0.018238558883480915
7.300000000000001         3.5                      0.03140109497612471      -0.017811946006065286
7.4                       3.5                      0.03014474612952158      -0.017198973845926006
7.5                       3.5                      0.028952748361335108     -0.01659021167633403
7.6000000000000005        3.5                      0.027792118955469385     -0.01599746956383664
7.7                       3.5                      0.026741394739969428     -0.015528226071410748
7.800000000000001         3.5                      0.025645067419536142     -0.015159024300073112
7.9                       3.5                      0.024576495221139125     -0.014799169409022497
8                         3.5                      0.023534637327702085     -0.014448310890248148
0                         3.6                      0.008061379535335034     0.9996013315347253
0.1                       3.6                      0.02388133737045925      0.9811303576338704
0.2                       3.6                      0.040394072851772864     1.000280398306674
0.30000000000000004       3.6                      0.04649710135305573      1.015027966553811
0.4                       3.6                      0.046110271098268034     1.0220352117641394
0.5                       3.6                      0.04445327706914304      1.0191697498174221
0.6000000000000001        3.6                      0.04635350112661917      1.0110831691128481
0.7000000000000001        3.6                      0.050683223131358715     0.9994429176808276
0.8                       3.6                      0.0567021787965194       0.9849691554614843
0.9                       3.6                      0.06365889535632539      0.968215602254507
1                         3.6                      0.07279511549390572      0.9503610557713087
1.1                       3.6                      0.08184181101671072      0.9299244535129206
1.2000000000000002        3.6                      0.09183894782659684      0.9077043400970104
1.3                       3.6                      0.10303572064532923      0.8836456815890814
1.4000000000000001        3.6                      0.11478910271137899      0.857228877549535
1.5                       3.6                      0.12731475876819448      0.8292142478399811
1.6                       3.6                      0.14023063307055272      0.7990409855080111
1.7000000000000002        3.6                      0.15420350785992384      0.7666808088424519
1.8                       3.6                      0.16834105138399708      0.732268622005981
1.9000000000000001        3.6                      0.18287294999471948      0.6954366603011118
2                         3.6                      0.19763001217066822      0.6565022748186085
2.1                       3.6                      0.21256739516555667      0.6152998923620872
2.2                       3.6                      0.22738774324118002      0.5712620154435541
2.3000000000000003        3.6                      0.2428924212968699       0.5246407563918207
2.4000000000000004        3.6                      0.25784873686135096      0.47591737981160975
2.5                       3.6                      0.2748316303689961       0.4236640332488435
2.6                       3.6                      0.292602207818552        0.3678189680300758
2.7                       3.6                      0.3137727915162529       0.307971915293686
2.8000000000000003        3.6                      0.34145620540961685      0.24098758872172735
2.9000000000000004        3.6                      0.3789424151664388       0.16374879840671594
3                         3.6                      0.42598228387330056      0.06031125352571581
3.1                       3.6                      -0.0030162123441403225   -0.066809467568194
3.2                       3.6                      0.001021786966362015     -0.07169028089386542
3.3000000000000003        3.6                      0.002547617462159802     -0.07537737281123627
3.4000000000000004        3.6                      0.004714471556380651     -0.08886774490909355
3.5                       3.6                      0.004128909383593639     -0.10490835136020282
3.6                       3.6                      0.0021119109226061836    -0.11439255568642098
3.7                       3.6                      0.001199924047372209     -0.11801910876429028
3.8000000000000003        3.6                      8.892581557518042E-4     -0.12000064828697107
3.9000000000000004        3.6                      7.145341084807545E-4     -0.12131155304804916
4                         3.6                      5.929375565258965E-4     -0.12224611379476621
4.1000000000000005        3.6                      4.987755194081995E-4     -0.12293376199597478
4.2                       3.6                      4.211520511210849E-4     -0.1234435861345399
4.3                       3.6                      3.5443342117329933E-4    -0.12381664134614837
4.4                       3.6                      2.9721902479386904E-4    -0.12407869788507382
4.5                       3.6                      2.4346001956132568E-4    -0.12424699459252543
4.6000000000000005        3.6                      -4.4031779586547413E-4   -0.1257768124706633
4.7                       3.6                      0.16674140061283085      -0.06767922440786306
4.800000000000001         3.6                      0.14993849432284284      -0.06713131938446061
4.9                       3.6                      0.1357603977288681       -0.0638706084497604
5                         3.6                      0.12350922255387041      -0.05972132517778589
5.1000000000000005        3.6                      0.11301012534472085      -0.05528677805464845
5.2                       3.6                      0.10380260189601477      -0.05108151897257647
5.300000000000001         3.6                      0.09573273789902423      -0.047014599517682276
5.4                       3.6                      0.08895992590105785      -0.04342837315325775
5.5                       3.6                      0.08236870427731592      -0.040002962590343506
5.6000000000000005        3.6                      0.07733276066947728      -0.03741455546128543
5.7                       3.6                      0.07247351683735088      -0.03491696963500173
5.800000000000001         3.6                      0.06788623998229142      -0.032585933794723985
5.9                       3.6                      0.06413738006179202      -0.030655830807599857
6                         3.6                      0.060554508084149444     -0.028775632195071697
6.1000000000000005        3.6                      0.05708910731888817      -0.02695707943869244
6.2                       3.6                      0.05400886553567253      -0.025824478057985156
6.300000000000001         3.6                      0.05117186882847933      -0.024751875929650696
6.4                       3.6                      0.04874318642170028      -0.02335793920804298
6.5                       3.6                      0.04637858528366321      -0.022141934695837036
6.6000000000000005        3.6                      0.044125908413885154     -0.021409430831111763
6.7                       3.6                      0.04194047562977257      -0.02069879275339409
6.800000000000001         3.6                      0.040076750516667536     -0.01986916021189332
6.9                       3.6                      0.0383233327753843       -0.01896134226464937
7                         3.6                      0.03660734668825508      -0.01805904155979909
7.1000000000000005        3.6                      0.03503750106221786      -0.01762293983124068
7.2                       3.6                      0.03351126225912604      -0.017198952039586744
7.300000000000001         3.6                      0.03202683821776277      -0.01678658035181347
7.4                       3.6                      0.030624469176677688     -0.016398229433973767
7.5                       3.6                      0.02942607510119591      -0.015800143856541275
7.6000000000000005        3.6                      0.028259217711910613     -0.015217797373251622
7.7                       3.6                      0.02708346004349532      -0.014764951574607641
7.800000000000001         3.6                      0.025982747270452737     -0.014405535373741968
7.9                       3.6                      0.024909900643563097     -0.014055218317201863
8                         3.6                      0.02386387518234573      -0.013713659187075494
0                         3.7                      0.01531248824550413      0.9431688381800326
0.1                       3.7                      0.03868843726776372      0.9190740988049699
0.2                       3.7                      0.06679729792296918      0.9587717018693773
0.30000000000000004       3.7                      0.06708766268601248      1.0016886097453193
0.4                       3.7                      0.04930953919415587      1.0182378780859003
0.5                       3.7                      0.037543375670757106     1.014482264450995
0.6000000000000001        3.7                      0.03491793741582372      1.002973936544408
0.7000000000000001        3.7                      0.03666870926195108      0.9890379772512158
0.8                       3.7                      0.04084799396601335      0.9731254150231561
0.9                       3.7                      0.04612556413358288      0.95560601519955
1                         3.7                      0.05256447538953646      0.9360868864123417
1.1                       3.7                      0.05991960188503918      0.9147350076450866
1.2000000000000002        3.7                      0.0681489695840239       0.8913474303948805
1.3                       3.7                      0.07726276634974963      0.866148254976046
1.4000000000000001        3.7                      0.08707859886623101      0.8389312622974329
1.5                       3.7                      0.09761172611208954      0.8098814341988241
1.6                       3.7                      0.10874291244883774      0.7786846335965159
1.7000000000000002        3.7                      0.1204011828354984       0.7456559847256935
1.8                       3.7                      0.1324562297336011       0.710592869729116
1.9000000000000001        3.7                      0.14480434696312666      0.6733627263960716
2                         3.7                      0.1572505623072824       0.6339593257643052
2.1                       3.7                      0.16989274329960816      0.5922745860751937
2.2                       3.7                      0.18244228487289116      0.5481392494902119
2.3000000000000003        3.7                      0.19475954329828518      0.5013758070223224
2.4000000000000004        3.7                      0.20715291286247114      0.4515971459017278
2.5                       3.7                      0.21997279482568005      0.39815086571296804
2.6                       3.7                      0.2334749454594492       0.34061481708352653
2.7                       3.7                      0.24890218663966254      0.27727428378716834
2.8000000000000003        3.7                      0.2667967473256956       0.20478987691693176
2.9000000000000004        3.7                      0.2880560217244917       0.1205152704674729
3                         3.7                      0.3084560996769691       0.01896681214060436
3.1                       3.7                      -0.0022859870226409015   -0.10216515836430401
3.2                       3.7                      3.2457258930307376E-4    -0.10496373134150702
3.3000000000000003        3.7                      3.196520742848764E-4     -0.10523487487533648
3.4000000000000004        3.7                      3.1329252071877946E-4    -0.10551147501908825
3.5                       3.7                      3.055841711524668E-4     -0.10578707404564319
3.6                       3.7                      2.9601313885210497E-4    -0.10605434221067422
3.7                       3.7                      2.8503127366532775E-4    -0.10630691971782036
3.8000000000000003        3.7                      2.7295104995211635E-4    -0.10654012876651181
3.9000000000000004        3.7                      2.6014845173286187E-4    -0.10675074894644832
4                         3.7                      2.469302599408252E-4     -0.10693679141342269
4.1000000000000005        3.7                      2.335051994658365E-4     -0.10709702005090826
4.2                       3.7                      2.2004305845276423E-4    -0.10723094337020597
4.3                       3.7                      2.0667567717184686E-4    -0.10733847656036895
4.4                       3.7                      0.4012715430232625       -0.10741978354144845
4.5                       3.7                      0.37589764904010453      -0.10747527576015706
4.6000000000000005        3.7                      0.35060306614763903      -0.10889065552836895
4.7                       3.7                      0.16408078446309016      -0.05639707141142557
4.800000000000001         3.7                      0.15173778377343686      -0.05640941683872901
4.9                       3.7                      0.13907667396626194      -0.053970022882027444
5                         3.7                      0.12730694275809248      -0.050844236294774
5.1000000000000005        3.7                      0.11670586627405184      -0.04755371303703537
5.2                       3.7                      0.10748505617447021      -0.044393335949313176
5.300000000000001         3.7                      0.09912901318885602      -0.04140628410296892
5.4                       3.7                      0.09178502624980096      -0.03843203607202554
5.5                       3.7                      0.08545309985810719      -0.03595515696978833
5.6000000000000005        3.7                      0.07977251710431812      -0.0335175743675579
5.7                       3.7                      0.07429125304364571      -0.031165520979441627
5.800000000000001         3.7                      0.07023553978616613      -0.02904907540949718
5.9                       3.7                      0.06552935162780449      -0.0280993064246034
6                         3.7                      0.0619232801240613       -0.02626171655179206
6.1000000000000005        3.7                      0.0584957675774094       -0.024685017252924338
6.2                       3.7                      0.05543677353540521      -0.02370896413819723
6.300000000000001         3.7                      0.05247489041536959      -0.022763896836636092
6.4                       3.7                      0.049795244234518976     -0.021728817251708797
6.5                       3.7                      0.04730954503693013      -0.020568117955503097
6.6000000000000005        3.7                      0.045042762716345185     -0.019859459798965293
6.7                       3.7                      0.04284364553965838      -0.019171955617249457
6.800000000000001         3.7                      0.040759364461289194     -0.018679320893777454
6.9                       3.7                      0.03899605376428658      -0.01778874699462215
7                         3.7                      0.03725990749739207      -0.01698973166322241
7.1000000000000005        3.7                      0.035680870874042966     -0.016568690637432427
7.2                       3.7                      0.034145696379120294     -0.016159345195692374
7.300000000000001         3.7                      0.03265258145940087      -0.0157612146975615
7.4                       3.7                      0.03119982099697136      -0.015373844483164076
7.5                       3.7                      0.02989940184105653      -0.015010076036748386
7.6000000000000005        3.7                      0.02855970510492702      -0.014360508514261617
7.7                       3.7                      0.02742552534702119      -0.014001677077804635
7.800000000000001         3.7                      0.0263204271213693       -0.013652046447410839
7.9                       3.7                      0.025243306065986997     -0.013311267225381371
8                         3.7                      0.024193113036989344     -0.01297900748390246
0                         3.8000000000000003       0.024186029664019393     0.815834887769985
0.1                       3.8000000000000003       0.06817094231120417      0.8421302090331046
0.2                       3.8000000000000003       0.1241293850634545       0.8837076693189971
0.30000000000000004       3.8000000000000003       0.12716407379375588      1.0092384295111774
0.4                       3.8000000000000003       0.04580046309724528      1.0367507097414164
0.5                       3.8000000000000003       0.02412126448757923      1.0163305117784112
0.6000000000000001        3.8000000000000003       0.02020479557508873      0.9989164127043003
0.7000000000000001        3.8000000000000003       0.020852650596853622     0.9824267768941423
